SampleID,Assay,NPX_Run1,NPX_Run2,NPX_Run3,pg/mL_Run1,pg/mL_Run2,pg/mL_Run3
Sample_40,NPTXR,12.41587,11.67911,11.90834,2653.21297,1551.28387,1828.56914
Sample_40,SYT1,4.03218,3.61651,3.70218,21.59789,16.22009,17.22774
Sample_40,ENO2,9.95915,8.85887,9.31984,11055.87262,5424.83811,7278.37323
Sample_40,Inc Ctrl,-0.07203,0.01853,-0.08153,,,
Sample_40,TREM1,14.60988,13.92238,14.15448,338.17185,204.19794,241.78268
Sample_40,S100B,1.48432,0.73322,1.41973,7.91295,2.59222,7.30139
Sample_40,DDAH1,6.86214,6.22693,6.53335,640.73444,435.48475,524.99283
Sample_40,KLK8,9.92212,9.24213,9.51967,2586.05183,1633.91757,1965.71595
Sample_40,FOXO3,3.0819,2.84055,3.02685,34.62942,28.55836,33.16387
Sample_40,DDC,11.5581,10.91554,11.23029,2301.98397,1544.91954,1876.77258
Sample_40,ITGAM,10.26374,9.78829,10.11294,10401.57785,7205.55833,9238.50884
Sample_40,MMP10,11.73667,10.97666,11.34023,311.47417,187.516,238.82395
Sample_40,SNCAIP,2.2566,1.93896,1.86649,4.07435,2.89913,2.66954
Sample_40,TREM2,15.41769,14.61827,15.55335,21019.06542,12124.7179,23116.8401
Sample_40,Det Ctrl,0.09618,0.0569,0.01435,,,
Sample_40,ITGB2,11.21204,10.73386,10.98904,51899.35591,38372.29779,45054.62531
Sample_40,SMOC1,5.28095,4.36604,4.84459,1273.16775,776.35294,1007.67918
Sample_40,BACE1,7.13371,6.3986,6.09316,889.79579,559.51053,460.24179
Sample_40,SCG2,7.01614,6.38947,6.60721,2390.80905,1619.6861,1853.40706
Sample_40,BMP7,5.60371,4.80767,5.14503,3507.74618,2118.35476,2631.23993
Sample_40,NPTX1,8.36748,7.64643,8.24401,8755.55569,5680.49235,8126.02142
Sample_40,HLA-DRA,3.08985,,2.68148,559.98859,,398.39977
Sample_40,EIF2AK2,8.58323,7.93227,8.1822,35957.28454,24449.96913,28323.7293
Sample_40,LRRK2,0.38176,0.93823,1.43944,453.3906,740.66817,1100.54896
Sample_40,Ext Ctrl,0,0,0,,,
Sample_40,SDC4,7.34537,6.99333,7.35422,7089.05992,5638.2358,7130.02187
Sample_40,NEFL,4.57678,3.54818,3.64269,771.99735,384.32231,411.34023
Sample_40,GDNF,1.42235,,1.39689,0.03614,,0.03442
Sample_40,CLSTN3,4.33179,3.42712,3.30092,556.4026,327.78242,303.64785
Sample_40,AGER,13.44926,12.8989,12.98215,2563.27823,1738.6194,1842.73258
Sample_40,TP53,2.44403,2.50079,2.35454,0.31609,0.3322,0.29198
Sample_40,Abeta40,,1.27286,2.87679,,1.09661,5.37704
Sample_40,pTau217,1.33761,1.52127,3.12718,0.06546,0.08012,0.35075
Sample_40,GFAP,4.47863,,3.95648,20.77029,,13.61697
Sample_40,GLRX,8.30985,7.52353,8.3847,603.20424,359.89993,634.48471
Sample_40,WWOX,0.55172,0.15205,0.33155,0.46648,0.08229,0.22488
Sample_40,RTN4R,4.75065,4.11775,4.32604,621.40019,423.87916,481.3026
Sample_40,Abeta42,,2.39623,,,13.70643,
Sample_40,NGF,0.97863,,0.12057,0.82127,,0.04785
Sample_40,NLGN1,1.52521,1.52533,1.47794,63.4763,63.4865,59.67267
Sample_40,NPTX2,9.23999,8.64532,9.07202,9482.95649,6480.65345,8511.2674
Sample_40,MOG,9.2505,8.73802,9.14805,43.2425,31.22368,40.50654
